"paperID","title","year","abstract","link"
"db6888b4167aba9e06cfc23aeda6090050d401df","Breast Cancer in Indonesia in 2022: 30 Years of Marching in Place","2022","Breast cancer is the most prevalent cancer in Indonesia, 19.2% out of all cancers [1]. In 1992, most breast cancer patients (60-70%) sought medical treatment when the cancers were in late stages (stage III and IV) [2]. Thirty years later data collected from several teaching hospitals in Indonesia shows that 68- 73% of breast cancer patients come to medical centers in the late stages [3,4,5]. It is interesting to learn why the number of late-stage breast cancer patients in Indonesia remains the same despite the advancement in early detection and therapeutical measures. This editorial will mainly discuss one factor contributing to the diagnostic and treatment delay: patients’ accessibility to proper medical attention. Accessibility to proper medical attention for breast cancer patients in Indonesia depends on the number and distribution of trained oncologists, a concise referral system, and supportive regulation. Indonesia is a vast archipelago country with a population of more than 273 million people. In tertiary medical centers, breast cancer patients are attended by surgical oncologists since surgery is the main treatment. As per February 2002, there are only 233 surgical oncologists practicing. This number is far below the ratio proposed by the Indonesian Society of Surgical Oncologists (Perhimpunan Ahli Bedah Onkologi Indonesia/PERABOI) which is 0.2 per 100,000 population (546 surgical oncologists needed). This number is still below the ideal ratio which is twice as much. However, setting a goal too high would make the organization frustrated, hence the revised target. The role of oncologists is vital in breast cancer cases. A multinational analysis shows that being diagnosed with breast cancer by an oncologist correlates with shorter treatment delay [6]. It takes at least 6 years of general surgery training plus 2 more years of surgical oncology training to produce a surgical oncologist. This does not count the 2-5 years of working experience required before a general surgeon could apply for the surgical oncologist training. Acceleration is critical to producing more surgical oncologists, either by establishing more training centers or by modifying the training system. Establishing a surgical oncology training center is no simple procedure; especially since UU Pendidikan Kedokteran number 20/ 2013 mandates that medical specialist training must be university-based [7]. The government should consider the role of hospital-based training to accelerate the production of surgical oncologists. The revision of the law is underway that would recognize the role of professional society and collegium in medical specialist training. Acceleration can also be carried out through modifying the training system: from subspecialist training to specialist training. A general practitioner can enroll for the surgical oncology training without having to be a general surgeon first. The role of “collegium” is vital to ensure that the training curricula meet the requirement despite the cutting down of training time. Nevertheless, modification of the training system will take years unless there is government intervention to simplify the regulations. Another alternative to increase the number of competent surgeons attending breast cancer patients is by establishing a crash program in surgical oncology for general surgeons. The program would train general surgeons in early detection, proper treatment, and the vital knowledge of “when to refer” to tertiary medical centers so that the patients could have the best possible treatment. The lack in the number of surgical oncologists is worsened by the uneven distribution throughout the country. More than 50% practice in big cities in Java Island leaving some distant provinces with only one or two surgical oncologists. Distribution is vital so that expert medical advice is accessible throughout the country. The public health system and private insurance may cover the direct cost of breast cancer care but not the indirect costs such as traveling expenses to reach distant medical centers. The indirect cost is one factor contributing to patients’ delay to seek breast cancer care [8,9]. A study in Yogyakarta shows that various out-of-pocket expenses such as transportation and logistics linked to presentation, diagnosis, and subsequent breast cancer treatment remain a financial burden and hinder the patient from seeking early medical treatment [10]. The government needs to work closely together with the Society to regulate the distribution of surgical oncologists throughout the country. Indonesian Journal of Cancer, Vol 16(1), 1–2, March 2022 DOI: http://dx.doi.org/10.33371/ijoc.v16i1.920 www.indonesianjournalofcancer.or.id P-ISSN: 1978-3744 E-ISSN: 2355-6811 2 | A breast cancer referral system that concisely states “what and when” to refer to tertiary medical care is necessary to prevent referral delay. A study in a tertiary medical center in Surabaya shows that only 13,8% of the patient comes through the referral system [11]. This shows some dysfunctions in our country’s referral system. It is necessary to prepare a breast cancer referral guideline for physicians in primary and secondary medical centers. Lack of concise referral guidelines may result in some early breast cancer patients getting inadequate surgical oncology treatment in secondary medical centers and later coming to the tertiary medical center in a more advanced stage. Reformation of some regulations is imperative in ensuring patient access to proper medical attention. Laws that regulate medical specialist training need to be reformed in order to accelerate the production and national distribution of much demanded surgical oncologists. It is necessary to establish regulation on the breast cancer referral system to avoid referral delay in secondary medical centers. There is also an urgent need to re-evaluate the regulation of the national health financing system, which often contributes to hospital delay of breast cancer treatment. Aiming for reducing the number of late-stage breast cancer in Indonesia is a gigantic work. From the medical standpoint, it is crucial that breast cancer patients have access to proper medical attention as early as possible. Accelerating the production of surgical oncologists, ensuring their even distribution throughout the country, improving the breast cancer referral system, and reforming some regulations are indispensable measures to take. Thirty years ago, we had 60-70% late-stage breast cancer. Nowadays sadly we have similar numbers. And if we do not take necessary actions, thirty years from now we will not see much difference in the number. It would seem that breast cancer care in Indonesia is marching in place.","https://www.indonesianjournalofcancer.or.id/e-journal/index.php/ijoc/article/download/920/418"
"ef3a7c5bea4f57ffdda587f7a194fedf7617b2ca","Cancer in 2022.","2022","Excerpts from the 12th edition of the annual AACR Cancer Progress Report (https://cancerprogressreport.aacr.org/progress/) to U.S. Congress and the public highlight how medical research continues to extend and improve lives by accelerating advances in cancer prevention, detection, diagnosis, and treatment. Current challenges are described, and a call to action is issued.","https://aacrjournals.org/cancerdiscovery/article-pdf/12/12/2733/3227722/2733.pdf"
"360fa0a0b59539f4bc5895a76169b6752034f97a","A Randomized, Phase III Trial to Evaluate Rucaparib Monotherapy as Maintenance Treatment in Patients With Newly Diagnosed Ovarian Cancer (ATHENA–MONO/GOG-3020/ENGOT-ov45)","2022","PURPOSE ATHENA (ClinicalTrials.gov identifier: NCT03522246) was designed to evaluate rucaparib first-line maintenance treatment in a broad patient population, including those without BRCA1 or BRCA2 (BRCA) mutations or other evidence of homologous recombination deficiency (HRD), or high-risk clinical characteristics such as residual disease. We report the results from the ATHENA–MONO comparison of rucaparib versus placebo. METHODS Patients with stage III-IV high-grade ovarian cancer undergoing surgical cytoreduction (R0/complete resection permitted) and responding to first-line platinum-doublet chemotherapy were randomly assigned 4:1 to oral rucaparib 600 mg twice a day or placebo. Stratification factors were HRD test status, residual disease after chemotherapy, and timing of surgery. The primary end point of investigator-assessed progression-free survival was assessed in a step-down procedure, first in the HRD population (BRCA-mutant or BRCA wild-type/loss of heterozygosity high tumor), and then in the intent-to-treat population. RESULTS As of March 23, 2022 (data cutoff), 427 and 111 patients were randomly assigned to rucaparib or placebo, respectively (HRD population: 185 v 49). Median progression-free survival (95% CI) was 28.7 months (23.0 to not reached) with rucaparib versus 11.3 months (9.1 to 22.1) with placebo in the HRD population (log-rank P = .0004; hazard ratio [HR], 0.47; 95% CI, 0.31 to 0.72); 20.2 months (15.2 to 24.7) versus 9.2 months (8.3 to 12.2) in the intent-to-treat population (log-rank P < .0001; HR, 0.52; 95% CI, 0.40 to 0.68); and 12.1 months (11.1 to 17.7) versus 9.1 months (4.0 to 12.2) in the HRD-negative population (HR, 0.65; 95% CI, 0.45 to 0.95). The most common grade ≥ 3 treatment-emergent adverse events were anemia (rucaparib, 28.7% v placebo, 0%) and neutropenia (14.6% v 0.9%). CONCLUSION Rucaparib monotherapy is effective as first-line maintenance, conferring significant benefit versus placebo in patients with advanced ovarian cancer with and without HRD.","https://ascopubs.org/doi/pdfdirect/10.1200/JCO.22.01003?role=tab"
"e0bb3a7f969abcff06776a27bd9baf7d5d4d3cd3","A Proposal for a National Cancer Control Plan for the UAE: 2022–2026","2022","The United Arab Emirates (UAE) is one of the fastest growing economies with consequent increase in non-communicable diseases including cancer. The number of reported cases and mortality have been increasing in the UAE over the years, despite screening and early detection efforts which appear to be far from target coverage of the intended population. In this work, we highlight key elements of a proposed national cancer control plan for the UAE. The plan is still a work in progress and has not yet been officially adopted. A comprehensive and effective control plan requires accurate data, a reliable cancer registry, and periodic monitoring and evaluation. The UAE cancer control plan is being prepared in line with the WHO and EMRO framework, with defined objectives and goals. The objectives are to combat cancer, reduce incidence, control mortality, and improve outcomes and quality of life for cancer patients. There is also a focus on improving public health education, prevention, early detection, prompt diagnosis, treatment facilitation, continuity of care, performance evaluation, training of workforce, and research.","https://www.mdpi.com/2039-7283/12/1/16/pdf?version=1645107758"
"cf00d6a9beae2c2f97e0cfff0f112af11b5f4278","New Potential Agents for Malignant Melanoma Treatment—Most Recent Studies 2020–2022","2022","Malignant melanoma (MM) is the most lethal skin cancer. Despite a 4% reduction in mortality over the past few years, an increasing number of new diagnosed cases appear each year. Long-term therapy and the development of resistance to the drugs used drive the search for more and more new agents with anti-melanoma activity. This review focuses on the most recent synthesized anti-melanoma agents from 2020–2022. For selected agents, apart from the analysis of biological activity, the structure–activity relationship (SAR) is also discussed. To the best of our knowledge, the following literature review delivers the latest achievements in the field of new anti-melanoma agents.","https://www.mdpi.com/1422-0067/23/11/6084/pdf?version=1653892685"
"d486e678d95995ebe571e0863af8e8558a0789ce","Hereditary Diffuse Gastric Cancer: A 2022 Update","2022","Gastric cancer is ranked fifth among the most commonly diagnosed cancers, and is the fourth leading cause of cancer-related deaths worldwide. The majority of gastric cancers are sporadic, while only a small percentage, less than 1%, are hereditary. Hereditary diffuse gastric cancer (HDGC) is a rare malignancy, characterized by early-onset, highly-penetrant autosomal dominant inheritance mainly of the germline alterations in the E-cadherin gene (CDH1) and β-catenin (CTNNA1). In the present study, we provide an overview on the molecular basis of HDGC and outline the essential elements of genetic counseling and surveillance. We further provide a practical summary of current guidelines on clinical management and treatment of individuals at risk and patients with early disease.","https://www.mdpi.com/2075-4426/12/12/2032/pdf?version=1670492976"
"32b74dfb07327f1311596cd145b2ee633ba4f5a1","Biomolecular and Genetic Prognostic Factors That Can Facilitate Fertility-Sparing Treatment (FST) Decision Making in Early Stage Endometrial Cancer (ES-EC): A Systematic Review","2022","Endometrial cancer occurs in up to 29% of women before 40 years of age. Seventy percent of these patients are nulliparous at the time. Decision making regarding fertility preservation in early stage endometrial cancer (ES-EC) is, therefore, a big challenge since the decision between the risk of cancer progression and a chance to parenthood needs to be made. Sixty-two percent of women with complete remission of ES-EC after fertility-sparing treatment (FST) report to have a pregnancy wish which, if not for FST, they would not be able to fulfil. The aim of this review was to identify and summarise the currently established biomolecular and genetic prognostic factors that can facilitate decision making for FST in ES-EC. A comprehensive search strategy was carried out across four databases; Cochrane, Embase, MEDLINE, and PubMed; they were searched between March 1946 and 22nd December 2022. Thirty-four studies were included in this study which was conducted in line with the PRISMA criteria checklist. The final 34 articles encompassed 9165 patients. The studies were assessed using the Critical Appraisal Skills Program (CASP). PTEN and POLE alterations we found to be good prognostic factors of ES-EC, favouring FST. MSI, CTNNB1, and K-RAS alterations were found to be fair prognostic factors of ES-EC, favouring FST but carrying a risk of recurrence. PIK3CA, HER2, ARID1A, P53, L1CAM, and FGFR2 were found to be poor prognostic factors of ES-EC and therefore do not favour FST. Clinical trials with bigger cohorts are needed to further validate the fair genetic prognostic factors. Using the aforementioned good and poor genetic prognostic factors, we can make more confident decisions on FST in ES-EC.","https://www.mdpi.com/1422-0067/23/5/2653/pdf?version=1646047670"
"69abe48b9b608ec605e85e050a16ab4ef5157f98","Assessment of Sexual Dysfunction in Cervical Cancer Patients after Different Treatment Modality: A Systematic Review","2022","Background and Objectives: Cervical cancer is a leading cause of mortality among women. Chemo-radiation followed by interventional radiotherapy (IRT) is the standard of care for stage IB–IVA FIGO. Several studies have shown that image-guided adaptive IRT resulted in excellent local and pelvic control, but it is associated with vaginal toxicity and intercourse problems. The purpose of this review is to evaluate the dysfunctions of the sexual sphere in patients with cervical cancer undergoing different cervix cancer treatments. Materials and Methods: We performed a comprehensive literature search using Pub med, Scopus and Cochrane to identify all the full articles evaluating the dysfunctions of the sexual sphere. ClinicalTrials.gov was searched for ongoing or recently completed trials, and PROSPERO was searched for ongoing or recently completed systematic reviews. Results: One thousand three hundred fifty-six women included in five studies published from 2016 to 2022 were analyzed. The median age was 50 years (range 46–56 years). The median follow-up was 12 months (range 0–60). Cervical cancer diagnosis and treatment (radiotherapy, chemotherapy and surgery) negatively affected sexual intercourse. Sexual symptoms such as fibrosis, strictures, decreased elasticity and depth and mucosal atrophy promote sexual dysfunction by causing frigidity, lack of lubrication, arousal, orgasm and libido and dyspareunia. Conclusions: Physical, physiological and social factors all contribute to the modification of the sexual sphere. Cervical cancer survivors who were irradiated have lower sexual and vaginal function than the normal population. Although there are cures for reducing discomfort, effective communication about sexual dysfunctions following treatment is essential.","https://www.mdpi.com/1648-9144/58/9/1223/pdf?version=1662380026"
"9d04079269d29b129c330d30ff27f1a6cbcbafa9","Impact of sarcopenia on the prognosis and treatment of lung cancer: an umbrella review","2022","Background Lung cancer is the leading cause of cancer-related mortality worldwide. Sarcopenia, defined as the loss of muscle mass and function, is known to cause adverse health outcomes. The purpose of this umbrella review was to integrate published systematic reviews and meta-analyses exploring sarcopenia and lung cancer to provide comprehensive knowledge on their relationship. Methods Eligible studies were searched from scientific databases until June 28, 2022. Critical appraisal was performed using A Measurement Tool to Assess Systematic Reviews (AMSTAR) 2. The impact of sarcopenia on the pathophysiology, prevalence, and prognosis of lung cancer is summarized at the level of systematic reviews or meta-analyses. Results Fourteen reviews and meta-analyses were conducted. The methodological quality was high for one review, low for nine, and critically low for four. The most common standard for diagnosing sarcopenia in the lung cancer population is computed tomography (CT) to measure the skeletal muscle index at the third lumbar vertebra (L3). Sarcopenia was highly prevalent among patients with lung cancer, with a pooled prevalence ranging from 42.8% to 45.0%. The association between sarcopenia and increased postoperative complications and decreased disease control rates with immune checkpoint inhibitors has been demonstrated. Mortality was significantly higher in sarcopenic patients than in non-sarcopenic patients with lung cancer, regardless of the stage of disease or type of treatment. Conclusions Sarcopenia is a poor prognostic factor for lung cancer. Future studies are necessary to clarify the pathophysiology of sarcopenia and develop effective interventions for sarcopenia in patients with lung cancer.","https://link.springer.com/content/pdf/10.1007/s12672-022-00576-0.pdf"
"4fe238011b9664389f4ccc40997f3df671256bc2","European Society of Cardiology quality indicators for the prevention and management of cancer therapy-related cardiovascular toxicity in cancer treatment","2022","Abstract Aims To develop quality indicators (QIs) for the evaluation of the prevention and management of cancer therapy-related cardiovascular toxicity. Methods and results We followed the European Society of Cardiology (ESC) methodology for QI development which comprises (i) identifying the key domains of care for the prevention and management of cancer therapy-related cardiovascular toxicity in patients on cancer treatment, (ii) performing a systematic review of the literature to develop candidate QIs, and (iii) selecting of the final set of QIs using a modified Delphi process. Work was undertaken in parallel with the writing of the 2022 ESC Guidelines on Cardio-Oncology and in collaboration with the European Haematology Association, the European Society for Therapeutic Radiology and Oncology and the International Cardio-Oncology Society. In total, 5 main and 9 secondary QIs were selected across five domains of care: (i) Structural framework, (ii) Baseline cardiovascular risk assessment, (iii) Cancer therapy related cardiovascular toxicity, (iv) Predictors of outcomes, and (v) Monitoring of cardiovascular complications during cancer therapy. Conclusion We present the ESC Cardio-Oncology QIs with their development process and provide an overview of the scientific rationale for their selection. These indicators are aimed at quantifying and improving the adherence to guideline-recommended clinical practice and improving patient outcomes.","https://academic.oup.com/ehjqcco/article-pdf/9/1/1/48360531/qcac070.pdf"
"b72a1eb6a0144ab5cc2f95331cdc0bf11059bf9d","Preventive Effect of Probiotics on Oral Mucositis Induced by Cancer Treatment: A Systematic Review and Meta-Analysis","2022","Oral mucositis is a common adverse effect of cancer therapy. Probiotics have been shown to exert anti-inflammatory and immunomodulatory effects. We performed a meta-analysis of randomized controlled trials (RCTs) to investigate whether probiotics can prevent cancer therapy–induced oral mucositis. We searched PubMed, Embase, Cochrane Library, and ClinicalTrials.gov databases for trials related to probiotics and oral mucositis published before September 2022; no language restrictions were applied. The primary outcome was the incidence of oral mucositis and severe oral mucositis. Secondary outcomes were the requirement for enteral nutrition during treatment, body weight loss, and decreased quality of life. The study has been registered in PROSPERO (number: CRD 42022302339). Eight RCTs, including 708 patients, were reviewed; however, a meta-analysis of only seven trials could be performed. Three trials using Lactobacilli-based probiotics reported that the incidence of oral mucositis in the probiotic group was significantly low (risk ratio [RR] = 0.84, 95% confidence interval [CI] = 0.77–0.93, p = 0.0004). Seven trials reported a significantly low incidence of severe oral mucositis in the probiotic group (RR = 0.65, 95% CI = 0.53–0.81, p < 0.0001). The requirement of enteral nutrition was significantly low in the probiotic group (odds ratio = 0.34, 95% CI: 0.13–0.92, p < 0.05). This study demonstrated the effectiveness of probiotics in the prevention and mitigation of cancer therapy–induced oral mucositis. We recommend the use of probiotics to prevent and treat oral mucositis during cancer therapy.","https://www.mdpi.com/1422-0067/23/21/13268/pdf?version=1667984350"
"fa4dcecdad7eb075ac5ba53e049fc39a46287eed","Health system barriers influencing timely breast cancer diagnosis and treatment among women in low and middle-income Asian countries: evidence from a mixed-methods systematic review","2022","Globally, breast cancer is the most common cancer type and the leading cause of cancer mortality among women in developing countries. A high prevalence of late breast cancer diagnosis and treatment has been reported predominantly in Low- and Middle-Income Countries (LMICs), including those in Asia. Thus, this study utilized a mixed-methods systematic review to synthesize the health system barriers influencing timely breast cancer diagnosis and treatment among women in Asian countries. We systematically searched five electronic databases for studies published in English from 2012 to 2022 on health system barriers that influence timely breast cancer diagnosis and treatment among women in Asian countries. The review was conducted per the methodology for systematic reviews and reported following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines, while health system barriers were extracted and classified based on the World Health Organization (WHO)‘s Health Systems Framework. The mixed-methods appraisal tool was used to assess the methodological quality of the included studies. Twenty-six studies were included in this review. Fifteen studies were quantitative, nine studies were qualitative, and two studies used a mixed-methods approach. These studies were conducted across ten countries in Asia. This review identified health systems barriers that influence timely breast cancer diagnosis and treatment. The factors were categorized under the following: (1) delivery of health services (2) health workforce (3) financing for health (4) health information system and (5) essential medicines and technology. Delivery of health care (low quality of health care) was the most occurring barrier followed by the health workforce (unavailability of physicians), whilst health information systems were identified as the least barrier. This study concluded that health system factors such as geographical accessibility to treatment, misdiagnosis, and long waiting times at health facilities were major barriers to early breast cancer diagnosis and treatment among Asian women in LMICs. Eliminating these barriers will require deliberate health system strengthening, such as improving training for the health workforce and establishing more healthcare facilities.","https://bmchealthservres.biomedcentral.com/counter/pdf/10.1186/s12913-022-08927-x"
"20feabc323eb4ada3b2abb5ee7137e79bd931b86","Implementation of CDK4/6 Inhibitors and its Influence on the Treatment Landscape of Advanced Breast Cancer Patients – Data from the Real-World Registry PRAEGNANT","2022","Abstract Background Comprehensive data from prospective clinical trials have led to a high level of evidence establishing CDK4/6 inhibitors in combination with endocrine treatment (CDK4/6i + ET) as a standard for the treatment of HER2-negative, hormone receptor-positive (HER2− HR+) breast cancer patients in the first-line advanced therapy setting. Data on patient populations that have been treated in the real-world setting may provide an insight into changes of patient characteristics and prognosis over time. Methods The data were extracted from the prospective real-world registry PRAEGNANT (NCT02338167). Patients had to have HER2− HR+ advanced breast cancer in the first-line metastatic setting. The chosen therapies were described as well as progression-free survival (PFS) and overall survival (OS) in relation to the given therapies and time periods during which they were indicated. Results CDK4/6 inhibitors have been rapidly implemented since their introduction in November 2016. In recent years (2018 – 2022), about 70 – 80% of the patient population have been treated with CDK4/6 inhibitors, while endocrine monotherapy was given to about 10% and chemotherapy to about 15% of all patients. The prognosis was worst in patients treated with chemotherapy. Recently, mainly patients with a good prognosis are being treated with endocrine monotherapy, and patients who are treated with chemotherapy have an unfavorable prognosis. The PFS and OS of patients treated with CDK4/6i + ET have remained similar over time despite changes in patient characteristics. Conclusion A treatment with CDK4/6i + ET has rapidly become the therapy standard for patients in the first-line advanced breast cancer setting. After the implementation of CDK4/6i + ET, endocrine monotherapy is only given to patients with a very favorable prognosis, while chemotherapy is provided to patients with a rather unfavorable prognosis. These changes in patient characteristics did not seem to influence the prognosis of patients treated with CDK4/6i + ET.","http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-1880-0087.pdf"
"25a03c04021f0babdaf4f8492643e35433e51e25","Curcumin and Its Analogs in Non-Small Cell Lung Cancer Treatment: Challenges and Expectations","2022","Researchers have made crucial advances in understanding the pathogenesis and therapeutics of non-small cell lung cancer (NSCLC), improving our understanding of lung tumor biology and progression. Although the survival of NSCLC patients has improved due to chemoradiotherapy, targeted therapy, and immunotherapy, overall NSCLC recovery and survival rates remain low. Thus, there is an urgent need for the continued development of novel NSCLC drugs or combination therapies with less toxicity. Although the anticancer effectiveness of curcumin (Cur) and some Cur analogs has been reported in many studies, the results of clinical trials have been inconsistent. Therefore, in this review, we collected the latest related reports about the anti-NSCLC mechanisms of Cur, its analogs, and Cur in combination with other chemotherapeutic agents via the Pubmed database (accessed on 18 June 2022). Furthermore, we speculated on the interplay of Cur and various molecular targets relevant to NSCLC with discovery studio and collected clinical trials of Cur against NSCLC to clarify the role of Cur and its analogs in NSCLC treatment. Despite their challenges, Cur/Cur analogs may serve as promising therapeutic agents or adjuvants for lung carcinoma treatment.","https://www.mdpi.com/2218-273X/12/11/1636/pdf?version=1667544941"
"99808a31c59e64dffde4f04eb5373de8ca497ea1","ALT-803 in the treatment of non-muscle-invasive bladder cancer: Preclinical and clinical evidence and translational potential","2022","Bladder cancer (BCa) is one of the most common malignant tumors that cause death. Approximately 75%–85% of BCa develop into non-muscle-invasive bladder cancer (NMIBC). Bacillus Calmette-Guérin (BCG) is the gold standard for avoiding cystectomy in the treatment of NMIBC. Unfortunately, up to 30% of patients do not respond to BCG treatment, and up to 70% of BCG responders relapse. The United States Food and Drug Administration (FDA) approved valrubicin (1998) and pembrolizumab (2020) for the treatment of BCG-unresponsive (BCGu) NMBIC. However, the complete remission rate for valrubicin and pembrolizumab was only 16% and 40.6%, respectively. ALT-803 (N-803) is an IL-15 superagonist and reduces tumor burden by promoting the proliferation and activation of NK cells and CD8+ T cells. The FDA received (23 May 2022) and accepted to review (28 July 2022) the marketing submission of ALT-803 plus BCG for the treatment of BCGu NMIBC. However, the FDA previously rejected the application for oportuzumab monatox (OM) due to a lack of data comparing it with pembrolizumab on August 20, 2021. Interestingly, the clinical efficacy and safety of ALT-803 were higher than that of pembrolizumab and OM, suggesting that ALT-803 may be approved by FDA. This review aims to further knowledge of the preclinical and clinical evidence of ALT-803 in the treatment of NMIBC and discuss its translational potential.","https://www.frontiersin.org/articles/10.3389/fimmu.2022.1040669/pdf"
"a6359ff97b0076cfae2847c145d58b04d6e9bd9b","Clinical outcomes of atezolizumab in combination with etoposide/platinum for treatment of extensive-stage small-cell lung cancer: A real-world, multicenter, retrospective, controlled study in China.","2022","Objective Atezolizumab along with chemotherapy has prolonged the survival of patients with extensive-stage small-cell lung cancer (ES-SCLC) worldwide, although real-world (RW) data are lacking in China. This study was designed to evaluate the efficacy and clinical outcomes of atezolizumab plus etoposide/platinum (EP). Methods Data obtained in this retrospective study were captured from six oncology units of five medical facilities from January 2019 to April 2022. For first-line treatments, atezolizumab combined with EP vs. EP alone, we primarily evaluated progression-free survival (PFS); other efficacy indicators, including overall survival (OS), objective response rate (ORR), and patterns of SCLC progression and adverse events (AEs) were assessed. Results The primary analysis included data from 225 patients, of whom 133 received EP along with atezolizumab (atezolizumab group) and 92 received EP alone (EP group). The PFS duration of the atezolizumab group [7.10 months; 95% confidence interval (95% CI), 6.53-9.00] exceeded that of the EP group (6.50 months; 95% CI, 4.83-7.53). Overall, the hazard ratio (HR) was 0.69 (95% CI, 0.49-0.97) (P=0.029); particularly, the HR was 0.54 (95% CI, 0.36-0.80) among patients undergoing ≥4 chemotherapy cycles and 0.33 (95% CI, 0.20-0.56) among individuals with atezolizumab maintenance. The ORR and disease-control rate (DCR) were similar between the two groups. Because of incomplete OS data, the median OS was not determined for either group. Bone marrow suppression was the most common AE detected (58.6%) in the atezolizumab group. Immune-related AEs occurred in 19 patients in the atezolizumab group (14.3%), with only one case of grade 3 encephalitis. Conclusions This RW study in China demonstrated improved clinical outcomes of atezolizumab along with EP for ES-SCLC, particularly in the chemosensitive population. These results align with the results of the IMpower133 study, although the impact of this treatment modality on OS warrants additional follow-up studies.","https://doi.org/10.21147/j.issn.1000-9604.2022.04.04"
"499fb95e13b99ab873131d5b7d65126b45e6548d","The patient, diagnostic, and treatment intervals in adult patients with cancer from high- and lower-income countries: A systematic review and meta-analysis","2022","Background Longer time intervals to diagnosis and treatment are associated with worse survival for various types of cancer. The patient, diagnostic, and treatment intervals are considered core indicators for early diagnosis and treatment. This review estimated the median duration of these intervals for various types of cancer and compared it across high- and lower-income countries. Methods and findings We conducted a systematic review with meta-analysis (prospectively registered protocol CRD42020200752). Three databases (MEDLINE, Embase, and Web of Science) and information sources including grey literature (Google Scholar, OpenGrey, EThOS, ProQuest Dissertations & Theses) were searched. Eligible articles were published during 2009 to 2022 and reported the duration of the following intervals in adult patients diagnosed with primary symptomatic cancer: patient interval (from the onset of symptoms to first presentation to a healthcare professional), diagnostic interval (from first presentation to diagnosis), and treatment interval (from diagnosis to treatment start). Interval duration was recorded in days and study medians were combined in a pooled estimate with 95% confidence intervals (CIs). The methodological quality of studies was assessed using the Aarhus checklist. A total of 410 articles representing 68 countries and reporting on 5,537,594 patients were included. The majority of articles reported data from high-income countries (n = 294, 72%), with 116 (28%) reporting data from lower-income countries. Pooled meta-analytic estimates were possible for 38 types of cancer. The majority of studies were conducted on patients with breast, lung, colorectal, and head and neck cancer. In studies from high-income countries, pooled median patient intervals generally did not exceed a month for most cancers. However, in studies from lower-income countries, patient intervals were consistently 1.5 to 4 times longer for almost all cancer sites. The majority of data on the diagnostic and treatment intervals came from high-income countries. Across both high- and lower-income countries, the longest diagnostic intervals were observed for hematological (71 days [95% CI 52 to 85], e.g., myelomas (83 days [47 to 145])), genitourinary (58 days [50 to 77], e.g., prostate (85 days [57 to 112])), and digestive/gastrointestinal (57 days [45 to 67], e.g., colorectal (63 days [48 to 78])) cancers. Similarly, the longest treatment intervals were observed for genitourinary (57 days [45 to 66], e.g., prostate (75 days [61 to 87])) and gynecological (46 days [38 to 54], e.g., cervical (69 days [45 to 108]) cancers. In studies from high-income countries, the implementation of cancer-directed policies was associated with shorter patient and diagnostic intervals for several cancers. This review included a large number of studies conducted worldwide but is limited by survivor bias and the inherent complexity and many possible biases in the measurement of time points and intervals in the cancer treatment pathway. In addition, the subintervals that compose the diagnostic interval (e.g., primary care interval, referral to diagnosis interval) were not considered. Conclusions These results identify the cancers where diagnosis and treatment initiation may take the longest and reveal the extent of global disparities in early diagnosis and treatment. Efforts should be made to reduce help-seeking times for cancer symptoms in lower-income countries. Estimates for the diagnostic and treatment intervals came mostly from high-income countries that have powerful health information systems in place to record such information.","https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1004110&type=printable"
"9638a65bc5e0d1b7cf5e7f27765b575aad20559f","Detecting drug resistance in pancreatic cancer organoids guides optimized chemotherapy treatment","2022","Drug combination therapies for cancer treatment show high efficacy but often induce severe side effects, resulting in dose or cycle number reduction. We investigated the impact of neoadjuvant chemotherapy (neoCTx) adaptions on treatment outcome in 59 patients with pancreatic ductal adenocarcinoma (PDAC). Resections with tumor‐free margins were significantly more frequent when full‐dose neoCTx was applied. We determined if patient‐derived organoids (PDOs) can be used to personalize poly‐chemotherapy regimens by pharmacotyping of treatment‐naïve and post‐neoCTx PDAC PDOs. Five out of ten CTx‐naïve PDO lines exhibited a differential response to either the FOLFIRINOX or the Gem/Pac regimen. NeoCTx PDOs showed a poor response to the neoadjuvant regimen that had been administered to the respective patient in 30% of cases. No significant difference in PDO response was noted when comparing modified treatments in which the least effective single drug was removed from the complete regimen. Drug testing of CTx‐naïve PDAC PDOs and neoCTx PDOs may be useful to guide neoadjuvant and adjuvant regimen selection, respectively. Personalizing poly‐chemotherapy regimens by omitting substances with low efficacy could potentially result in less severe side effects, thereby increasing the fraction of patients receiving a full course of neoadjuvant treatment. © 2022 The Authors. The Journal of Pathology published by John Wiley & Sons Ltd on behalf of The Pathological Society of Great Britain and Ireland.","https://doi.org/10.1002/path.5906"
